customer_id,wilayah,kelompok_usia,jenis_kelamin,segmen_pekerjaan,thin_file,lama_riwayat_kredit_bulan,jumlah_fasilitas_kredit_aktif,rasio_utang_pendapatan,riwayat_keterlambatan_90hari,konsistensi_isi_ulang_pulsa,lama_kepemilikan_nomor_bulan,rata_rata_pulsa_bulanan_rp,frekuensi_transaksi_ecommerce_bulanan,rating_rata_penjual_pembeli,rasio_retur_pembelian,rata_rata_kas_masuk_bulanan_rp,volatilitas_kas_cv,jumlah_hari_kas_negatif_per_bulan,default_flag
CUST111280,Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.02,,0.435,89.0,50000.0,3,4.19,0.117,5820000.0,0.35,4,0
CUST111281,Sumatra,26-35,L,Karyawan Formal,0,46.0,2,0.107,0,0.773,145.0,84000.0,2,4.33,0.199,4670000.0,0.25,1,0
CUST111282,Sumatra,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.344,,1.0,33.0,26000.0,4,4.15,0.043,3200000.0,0.268,0,0
CUST111283,Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.583,,0.852,44.0,39000.0,1,4.35,0.078,1530000.0,0.02,2,1
CUST111284,Sulawesi,18-25,L,UMKM/Wirausaha,0,10.0,4,0.425,0,0.843,109.0,11000.0,5,3.41,0.154,10410000.0,0.581,2,1
CUST111285,Jawa Non-Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.582,,0.623,38.0,22000.0,6,4.87,0.143,3080000.0,0.499,3,1
CUST111286,Luar Jawa Lainnya,18-25,L,Karyawan Formal,1,0.0,0,0.315,,0.583,66.0,34000.0,5,4.82,0.156,1610000.0,0.457,1,1
CUST111287,Luar Jawa Lainnya,18-25,P,UMKM/Wirausaha,0,49.0,3,0.409,0,0.383,74.0,20000.0,1,3.99,0.111,3560000.0,0.601,1,1
CUST111288,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.261,,0.541,52.0,84000.0,3,4.63,0.015,2170000.0,0.262,2,1
CUST111289,Jabodetabek,18-25,L,Karyawan Formal,0,52.0,2,0.02,0,0.809,130.0,83000.0,5,4.39,0.01,1120000.0,0.228,2,0
CUST111290,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.128,,0.476,74.0,32000.0,7,4.27,0.096,3880000.0,0.193,1,0
CUST111291,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,1,0.0,0,0.242,,0.664,49.0,54000.0,4,4.75,0.013,2150000.0,0.584,5,0
CUST111292,Jabodetabek,46-55,P,Karyawan Formal,0,117.0,1,0.4,2,0.534,87.0,63000.0,3,4.53,0.027,3360000.0,0.02,1,1
CUST111293,Sumatra,26-35,L,Karyawan Formal,0,76.0,0,0.087,0,0.655,60.0,48000.0,3,4.4,0.146,2410000.0,0.216,2,0
CUST111294,Jawa Non-Jabodetabek,18-25,P,UMKM/Wirausaha,0,51.0,1,0.414,1,0.512,160.0,55000.0,6,4.24,0.034,13450000.0,0.468,6,1
CUST111295,Sulawesi,36-45,L,Pekerja Informal/Gig,0,49.0,1,0.422,0,0.306,77.0,37000.0,7,4.16,0.168,980000.0,0.063,0,0
CUST111296,Kalimantan,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.083,,0.785,18.0,25000.0,3,5.0,0.022,3230000.0,0.244,0,0
CUST111297,Sulawesi,26-35,L,UMKM/Wirausaha,1,0.0,0,0.472,,0.698,66.0,45000.0,5,5.0,0.118,3190000.0,0.48,0,1
CUST111298,Kalimantan,26-35,P,Pekerja Informal/Gig,0,64.0,3,0.315,1,0.86,95.0,36000.0,5,5.0,0.199,2340000.0,0.298,0,0
CUST111299,Sumatra,56+,P,Karyawan Formal,0,31.0,4,0.092,1,1.0,93.0,32000.0,4,4.71,0.119,2460000.0,0.226,0,1
CUST111300,Sumatra,26-35,P,UMKM/Wirausaha,1,0.0,0,0.346,,0.792,58.0,52000.0,3,4.27,0.182,2950000.0,0.539,3,0
CUST111301,Luar Jawa Lainnya,56+,P,Pekerja Informal/Gig,0,24.0,1,0.136,1,0.744,42.0,49000.0,3,4.42,0.017,1230000.0,0.421,0,0
CUST111302,Luar Jawa Lainnya,26-35,L,UMKM/Wirausaha,0,75.0,1,0.555,0,0.742,17.0,23000.0,3,4.21,0.2,9980000.0,0.392,3,1
CUST111303,Sulawesi,18-25,L,Karyawan Formal,0,47.0,3,0.02,0,1.0,91.0,19000.0,4,4.24,0.163,1640000.0,0.084,1,0
CUST111304,Kalimantan,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.52,,0.536,180.0,20000.0,3,4.05,0.127,2380000.0,0.142,0,0
CUST111305,Sumatra,46-55,P,Karyawan Formal,1,0.0,0,0.642,,0.642,17.0,70000.0,2,4.89,0.238,2220000.0,0.093,2,0
CUST111306,Jabodetabek,36-45,L,UMKM/Wirausaha,0,45.0,2,0.603,0,0.59,55.0,37000.0,5,4.91,0.017,3910000.0,0.221,3,0
CUST111307,Sulawesi,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.567,,0.711,105.0,23000.0,6,4.25,0.027,9030000.0,0.122,0,0
CUST111308,Jabodetabek,56+,L,Karyawan Formal,0,59.0,1,0.268,1,0.561,158.0,54000.0,12,4.96,0.127,1020000.0,0.259,2,0
CUST111309,Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.342,,0.5,62.0,50000.0,2,3.76,0.04,4040000.0,0.12,0,0
CUST111310,Jawa Non-Jabodetabek,18-25,L,Pekerja Informal/Gig,0,40.0,1,0.377,1,0.589,58.0,31000.0,6,4.33,0.087,2460000.0,0.425,0,0
CUST111311,Sumatra,36-45,P,Karyawan Formal,0,14.0,1,0.123,0,0.517,59.0,27000.0,5,4.48,0.093,1490000.0,0.192,1,0
CUST111312,Sumatra,26-35,L,Karyawan Formal,0,50.0,1,0.488,0,0.551,113.0,41000.0,3,4.06,0.005,1430000.0,0.312,2,0
CUST111313,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.465,,0.353,45.0,19000.0,6,4.2,0.046,2420000.0,0.222,1,0
CUST111314,Jabodetabek,46-55,L,UMKM/Wirausaha,0,46.0,1,0.411,0,1.0,121.0,27000.0,2,5.0,0.048,3040000.0,0.284,5,0
CUST111315,Jabodetabek,26-35,L,Karyawan Formal,0,12.0,2,0.062,1,0.537,70.0,32000.0,2,5.0,0.226,1000000.0,0.12,0,0
CUST111316,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,11.0,3,0.486,1,0.909,61.0,10000.0,6,5.0,0.019,3570000.0,0.096,1,0
CUST111317,Jabodetabek,36-45,L,Karyawan Formal,0,102.0,2,0.423,0,0.906,88.0,44000.0,3,4.31,0.059,590000.0,0.354,1,0
CUST111318,Kalimantan,18-25,P,UMKM/Wirausaha,0,45.0,3,0.2,0,0.721,110.0,36000.0,3,4.88,0.162,4610000.0,0.458,3,0
CUST111319,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.357,,0.51,94.0,23000.0,7,4.15,0.101,7440000.0,0.252,0,0
CUST111320,Jawa Non-Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.631,,0.915,60.0,24000.0,2,4.9,0.13,4930000.0,0.252,4,0
CUST111321,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,44.0,0,0.464,1,0.887,88.0,52000.0,6,5.0,0.041,760000.0,0.223,1,0
CUST111322,Sumatra,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.585,,0.873,20.0,41000.0,4,3.47,0.116,1850000.0,0.265,1,1
CUST111323,Sulawesi,36-45,L,UMKM/Wirausaha,1,0.0,0,0.658,,0.88,58.0,23000.0,8,4.25,0.072,2450000.0,0.684,3,1
CUST111324,Jabodetabek,26-35,L,Karyawan Formal,0,41.0,0,0.294,1,0.801,79.0,45000.0,6,4.04,0.112,2380000.0,0.147,0,0
CUST111325,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.291,,0.828,115.0,100000.0,6,2.72,0.151,3220000.0,0.253,2,0
CUST111326,Kalimantan,56+,P,UMKM/Wirausaha,0,12.0,1,0.355,0,0.889,56.0,33000.0,6,4.36,0.1,6220000.0,0.203,0,0
CUST111327,Jabodetabek,18-25,L,UMKM/Wirausaha,0,79.0,0,0.02,0,0.576,41.0,27000.0,2,4.66,0.062,8730000.0,0.47,1,0
CUST111328,Sulawesi,18-25,L,Pekerja Informal/Gig,0,58.0,2,0.522,0,0.685,48.0,69000.0,6,4.68,0.14,1140000.0,0.193,1,0
CUST111329,Luar Jawa Lainnya,46-55,P,Karyawan Formal,0,20.0,0,0.421,0,0.308,64.0,36000.0,2,4.08,0.303,1290000.0,0.384,2,1
CUST111330,Sumatra,18-25,L,UMKM/Wirausaha,1,0.0,0,0.211,,0.996,68.0,28000.0,5,4.49,0.019,3660000.0,0.629,4,0
CUST111331,Luar Jawa Lainnya,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.305,,0.67,94.0,108000.0,6,5.0,0.057,2950000.0,0.052,1,0
CUST111332,Jawa Non-Jabodetabek,36-45,L,Karyawan Formal,0,85.0,1,0.103,2,0.446,41.0,52000.0,5,4.22,0.027,760000.0,0.086,5,0
CUST111333,Jawa Non-Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.544,,0.24,61.0,29000.0,8,4.41,0.07,2400000.0,0.289,1,0
CUST111334,Jabodetabek,26-35,P,Karyawan Formal,0,16.0,4,0.351,0,0.724,92.0,46000.0,3,4.82,0.307,3450000.0,0.107,0,0
CUST111335,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.451,,0.665,44.0,39000.0,9,4.95,0.06,6160000.0,0.086,1,0
CUST111336,Jabodetabek,46-55,P,UMKM/Wirausaha,0,27.0,1,0.358,2,0.6,84.0,44000.0,6,3.55,0.051,4340000.0,0.504,5,1
CUST111337,Jawa Non-Jabodetabek,18-25,L,UMKM/Wirausaha,0,30.0,3,0.653,0,0.762,46.0,37000.0,3,4.38,0.021,1350000.0,0.283,5,0
CUST111338,Sumatra,36-45,L,UMKM/Wirausaha,1,0.0,0,0.161,,0.895,22.0,84000.0,8,3.82,0.159,6170000.0,0.492,4,1
CUST111339,Jabodetabek,46-55,L,Karyawan Formal,0,33.0,1,0.176,0,0.946,43.0,26000.0,1,4.15,0.022,1820000.0,0.227,1,0
CUST111340,Sumatra,36-45,P,Karyawan Formal,0,45.0,1,0.118,0,0.987,25.0,15000.0,6,3.37,0.086,5530000.0,0.127,0,0
CUST111341,Jabodetabek,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.502,,0.711,73.0,31000.0,2,4.67,0.362,1950000.0,0.037,1,0
CUST111342,Jawa Non-Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.02,,1.0,53.0,13000.0,4,4.76,0.031,720000.0,0.176,1,0
CUST111343,Jabodetabek,36-45,P,Karyawan Formal,0,14.0,1,0.023,1,0.614,62.0,56000.0,5,4.01,0.048,970000.0,0.161,1,0
CUST111344,Kalimantan,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.233,,0.765,63.0,44000.0,2,4.22,0.066,1510000.0,0.256,1,0
CUST111345,Sumatra,46-55,P,Karyawan Formal,0,76.0,3,0.521,2,0.798,88.0,10000.0,1,4.22,0.015,2700000.0,0.358,3,1
CUST111346,Kalimantan,18-25,P,UMKM/Wirausaha,1,0.0,0,0.493,,0.854,80.0,18000.0,4,4.87,0.072,6670000.0,0.218,3,1
CUST111347,Jabodetabek,56+,P,UMKM/Wirausaha,0,65.0,1,0.148,2,0.481,81.0,61000.0,3,4.47,0.106,3320000.0,0.459,1,0
CUST111348,Jawa Non-Jabodetabek,18-25,L,Pekerja Informal/Gig,0,61.0,2,0.02,0,0.867,97.0,30000.0,4,4.29,0.041,1710000.0,0.02,1,0
CUST111349,Luar Jawa Lainnya,26-35,L,UMKM/Wirausaha,0,15.0,3,0.658,0,0.705,94.0,40000.0,7,3.56,0.17,4910000.0,0.273,4,1
CUST111350,Jabodetabek,36-45,P,Karyawan Formal,0,19.0,0,0.254,0,0.42,62.0,28000.0,7,3.81,0.161,7450000.0,0.177,0,0
CUST111351,Jawa Non-Jabodetabek,18-25,L,Karyawan Formal,0,18.0,1,0.503,2,0.732,140.0,32000.0,7,4.65,0.036,2040000.0,0.02,0,1
CUST111352,Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.505,,0.661,61.0,57000.0,4,4.22,0.047,6960000.0,0.287,5,1
CUST111353,Jabodetabek,18-25,P,UMKM/Wirausaha,1,0.0,0,0.158,,1.0,61.0,54000.0,2,5.0,0.021,7890000.0,0.583,4,0
CUST111354,Jawa Non-Jabodetabek,46-55,L,Karyawan Formal,0,20.0,5,0.271,0,0.782,52.0,28000.0,3,4.26,0.231,1960000.0,0.233,1,0
CUST111355,Jabodetabek,18-25,L,Karyawan Formal,0,3.0,3,0.499,0,0.629,47.0,19000.0,2,4.67,0.027,1790000.0,0.201,2,0
CUST111356,Sumatra,36-45,L,Karyawan Formal,1,0.0,0,0.314,,0.601,33.0,20000.0,1,5.0,0.009,3670000.0,0.138,0,0
CUST111357,Luar Jawa Lainnya,36-45,P,Karyawan Formal,1,0.0,0,0.089,,0.77,48.0,32000.0,6,4.78,0.143,5800000.0,0.233,1,1
CUST111358,Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.332,,0.764,48.0,38000.0,2,5.0,0.044,2630000.0,0.427,3,0
CUST111359,Jabodetabek,26-35,L,Pekerja Informal/Gig,0,40.0,0,0.265,0,0.728,77.0,64000.0,6,3.26,0.112,1390000.0,0.191,3,0
CUST111360,Sulawesi,26-35,P,Karyawan Formal,0,50.0,0,0.523,0,0.835,55.0,39000.0,7,4.92,0.067,780000.0,0.512,2,0
CUST111361,Jawa Non-Jabodetabek,56+,L,Karyawan Formal,0,23.0,1,0.483,0,0.722,90.0,39000.0,5,4.32,0.018,3320000.0,0.105,0,0
CUST111362,Sulawesi,46-55,L,UMKM/Wirausaha,1,0.0,0,0.165,,0.967,36.0,37000.0,8,4.68,0.012,7260000.0,0.178,1,0
CUST111363,Jawa Non-Jabodetabek,56+,P,UMKM/Wirausaha,1,0.0,0,0.375,,0.654,46.0,27000.0,1,4.77,0.081,3950000.0,0.23,1,0
CUST111364,Sumatra,36-45,P,UMKM/Wirausaha,0,6.0,3,0.027,0,0.505,154.0,22000.0,2,4.46,0.031,9760000.0,0.271,2,0
CUST111365,Luar Jawa Lainnya,46-55,L,Karyawan Formal,0,45.0,1,0.178,0,0.516,61.0,34000.0,0,3.95,0.089,1600000.0,0.16,0,0
CUST111366,Jabodetabek,56+,L,Karyawan Formal,0,40.0,1,0.64,1,0.696,53.0,43000.0,4,3.28,0.5,1610000.0,0.182,1,1
CUST111367,Sulawesi,26-35,P,Pekerja Informal/Gig,0,46.0,1,0.366,2,0.746,84.0,34000.0,6,4.69,0.034,640000.0,0.336,0,0
CUST111368,Sumatra,46-55,L,UMKM/Wirausaha,1,0.0,0,0.601,,0.751,95.0,20000.0,6,4.44,0.027,4920000.0,0.644,1,1
CUST111369,Sulawesi,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.408,,0.755,83.0,21000.0,3,3.53,0.028,1100000.0,0.197,0,0
CUST111370,Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.464,,0.583,107.0,19000.0,5,3.39,0.02,6560000.0,0.674,5,1
CUST111371,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.366,,0.413,48.0,95000.0,2,3.55,0.118,2210000.0,0.443,0,0
CUST111372,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.02,,0.318,52.0,40000.0,4,4.22,0.027,3620000.0,0.205,0,0
CUST111373,Luar Jawa Lainnya,26-35,P,Karyawan Formal,1,0.0,0,0.427,,0.725,66.0,37000.0,2,3.89,0.045,2670000.0,0.242,1,1
CUST111374,Jabodetabek,36-45,L,Karyawan Formal,0,98.0,2,0.578,0,0.232,44.0,37000.0,4,3.81,0.061,3980000.0,0.208,0,0
CUST111375,Jabodetabek,36-45,L,Karyawan Formal,0,39.0,2,0.496,0,0.757,88.0,65000.0,7,4.18,0.042,2120000.0,0.312,1,0
CUST111376,Sulawesi,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.02,,0.796,40.0,125000.0,4,4.81,0.028,2420000.0,0.139,3,0
CUST111377,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,7.0,1,0.504,0,0.822,55.0,27000.0,5,4.71,0.034,2930000.0,0.266,2,0
CUST111378,Sumatra,26-35,L,UMKM/Wirausaha,1,0.0,0,0.326,,0.791,40.0,61000.0,9,3.9,0.174,2210000.0,0.422,2,0
CUST111379,Jawa Non-Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.272,,0.685,136.0,32000.0,4,4.51,0.12,8420000.0,0.437,5,0
CUST111380,Sumatra,36-45,L,UMKM/Wirausaha,0,56.0,0,0.288,1,0.438,47.0,40000.0,3,4.91,0.048,2630000.0,0.226,2,0
CUST111381,Jabodetabek,46-55,L,UMKM/Wirausaha,0,9.0,5,0.357,2,0.571,96.0,32000.0,2,3.79,0.229,3230000.0,0.512,8,1
CUST111382,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,0,77.0,1,0.204,1,0.974,83.0,40000.0,7,4.29,0.147,9960000.0,0.306,6,0
CUST111383,Sumatra,18-25,P,Karyawan Formal,0,31.0,1,0.35,2,0.798,67.0,57000.0,8,4.75,0.032,1980000.0,0.118,0,0
CUST111384,Jawa Non-Jabodetabek,56+,P,Karyawan Formal,0,129.0,4,0.466,0,0.478,88.0,16000.0,6,4.52,0.014,2560000.0,0.025,2,0
CUST111385,Jabodetabek,18-25,L,Karyawan Formal,0,25.0,2,0.418,0,0.514,86.0,53000.0,4,3.98,0.038,1710000.0,0.256,0,0
CUST111386,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.45,,1.0,92.0,56000.0,10,4.23,0.181,1740000.0,0.197,1,1
CUST111387,Kalimantan,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.616,,0.463,116.0,10000.0,3,5.0,0.005,2120000.0,0.266,0,0
CUST111388,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.354,,0.698,115.0,32000.0,4,4.06,0.004,1770000.0,0.372,1,1
CUST111389,Jawa Non-Jabodetabek,46-55,P,Karyawan Formal,0,37.0,2,0.456,1,0.738,19.0,33000.0,3,3.87,0.166,1590000.0,0.3,0,1
CUST111390,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,38.0,2,0.264,0,0.898,64.0,31000.0,8,4.1,0.134,700000.0,0.263,0,0
CUST111391,Jawa Non-Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.417,,0.893,47.0,32000.0,6,4.25,0.047,7490000.0,0.41,4,0
CUST111392,Kalimantan,36-45,P,Karyawan Formal,0,29.0,2,0.416,0,0.82,51.0,45000.0,8,4.41,0.072,6350000.0,0.296,3,0
CUST111393,Jawa Non-Jabodetabek,18-25,P,Pekerja Informal/Gig,0,63.0,6,0.183,0,0.721,28.0,20000.0,4,4.09,0.043,9600000.0,0.162,3,0
CUST111394,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.262,,0.807,42.0,52000.0,4,4.35,0.008,1740000.0,0.249,1,0
CUST111395,Sumatra,36-45,L,Pekerja Informal/Gig,0,17.0,0,0.166,0,1.0,139.0,41000.0,4,4.06,0.024,630000.0,0.162,1,0
CUST111396,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.377,,1.0,86.0,41000.0,6,3.38,0.018,820000.0,0.274,1,1
CUST111397,Kalimantan,36-45,L,UMKM/Wirausaha,1,0.0,0,0.339,,0.824,46.0,36000.0,3,4.64,0.036,4280000.0,0.389,5,0
CUST111398,Jabodetabek,26-35,L,Karyawan Formal,0,46.0,0,0.543,0,0.621,98.0,69000.0,9,4.42,0.034,1270000.0,0.257,0,0
CUST111399,Luar Jawa Lainnya,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.482,,0.585,118.0,56000.0,8,4.32,0.137,2180000.0,0.308,1,1
CUST111400,Kalimantan,26-35,P,UMKM/Wirausaha,0,83.0,2,0.397,1,0.873,20.0,41000.0,6,3.77,0.0,4240000.0,0.334,0,0
CUST111401,Sumatra,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.486,,0.509,31.0,41000.0,5,5.0,0.007,6300000.0,0.232,1,0
CUST111402,Jabodetabek,18-25,P,Karyawan Formal,0,46.0,2,0.449,0,0.844,46.0,54000.0,6,4.68,0.156,1470000.0,0.291,0,0
CUST111403,Jabodetabek,56+,L,UMKM/Wirausaha,1,0.0,0,0.526,,0.738,90.0,28000.0,7,4.26,0.219,2520000.0,0.541,3,1
CUST111404,Sumatra,26-35,P,UMKM/Wirausaha,1,0.0,0,0.537,,0.392,132.0,17000.0,1,4.15,0.02,3800000.0,0.101,3,1
CUST111405,Jawa Non-Jabodetabek,26-35,L,Karyawan Formal,0,17.0,0,0.707,1,0.779,97.0,55000.0,4,3.56,0.033,5100000.0,0.284,1,1
CUST111406,Sumatra,36-45,P,UMKM/Wirausaha,1,0.0,0,0.512,,0.596,50.0,21000.0,2,4.96,0.038,3050000.0,0.437,1,0
CUST111407,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,43.0,2,0.16,0,0.917,60.0,35000.0,5,4.84,0.112,3070000.0,0.234,1,0
CUST111408,Sumatra,36-45,P,UMKM/Wirausaha,1,0.0,0,0.6,,0.664,67.0,63000.0,6,4.22,0.08,750000.0,0.58,1,0
CUST111409,Jabodetabek,46-55,P,UMKM/Wirausaha,0,29.0,0,0.25,1,0.408,51.0,11000.0,6,4.66,0.1,4250000.0,0.412,2,0
CUST111410,Jabodetabek,46-55,P,Karyawan Formal,0,37.0,1,0.698,0,0.606,13.0,32000.0,4,4.35,0.084,3050000.0,0.147,0,1
CUST111411,Jabodetabek,36-45,L,Pekerja Informal/Gig,0,33.0,3,0.304,0,0.737,35.0,20000.0,4,4.58,0.026,2510000.0,0.186,1,0
CUST111412,Sulawesi,36-45,P,Karyawan Formal,0,19.0,1,0.654,0,0.295,56.0,33000.0,3,3.71,0.221,1120000.0,0.162,0,0
CUST111413,Sumatra,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.173,,0.828,55.0,55000.0,9,5.0,0.084,1010000.0,0.236,1,0
CUST111414,Luar Jawa Lainnya,46-55,L,Karyawan Formal,0,31.0,1,0.64,1,0.421,119.0,41000.0,4,4.63,0.048,3040000.0,0.27,0,1
CUST111415,Kalimantan,18-25,L,UMKM/Wirausaha,1,0.0,0,0.682,,0.853,81.0,20000.0,6,4.87,0.082,15530000.0,0.513,5,0
CUST111416,Kalimantan,18-25,L,UMKM/Wirausaha,1,0.0,0,0.717,,1.0,69.0,14000.0,3,4.38,0.019,5830000.0,0.581,6,1
CUST111417,Sumatra,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.631,,0.936,88.0,41000.0,6,4.54,0.023,7540000.0,0.422,1,1
CUST111418,Sulawesi,26-35,P,UMKM/Wirausaha,1,0.0,0,0.427,,0.672,31.0,15000.0,1,4.28,0.008,9770000.0,0.397,5,0
CUST111419,Luar Jawa Lainnya,36-45,P,UMKM/Wirausaha,1,0.0,0,0.386,,0.778,21.0,55000.0,3,4.78,0.081,4640000.0,0.311,5,1
CUST111420,Kalimantan,18-25,P,UMKM/Wirausaha,0,118.0,1,0.421,0,0.81,88.0,64000.0,3,4.11,0.217,2550000.0,0.499,0,0
CUST111421,Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.185,,0.714,109.0,67000.0,3,4.08,0.116,11190000.0,0.326,7,1
CUST111422,Sumatra,36-45,L,UMKM/Wirausaha,1,0.0,0,0.343,,1.0,71.0,24000.0,0,4.53,0.067,3740000.0,0.338,3,0
CUST111423,Jabodetabek,36-45,L,UMKM/Wirausaha,1,0.0,0,0.554,,0.892,61.0,17000.0,6,4.51,0.078,8620000.0,0.342,4,0
CUST111424,Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.688,,0.595,51.0,72000.0,5,3.7,0.027,1410000.0,0.147,0,0
CUST111425,Kalimantan,26-35,P,UMKM/Wirausaha,0,61.0,1,0.318,1,0.751,38.0,50000.0,8,3.7,0.08,1360000.0,0.482,5,0
CUST111426,Sulawesi,18-25,L,Pekerja Informal/Gig,0,74.0,2,0.322,0,0.811,66.0,55000.0,7,3.69,0.3,2190000.0,0.264,1,0
CUST111427,Jabodetabek,18-25,L,Karyawan Formal,0,41.0,2,0.668,1,0.794,43.0,55000.0,7,5.0,0.007,3850000.0,0.267,0,0
CUST111428,Jabodetabek,26-35,L,Karyawan Formal,0,52.0,1,0.347,2,0.705,70.0,36000.0,8,4.57,0.011,2000000.0,0.178,3,0
CUST111429,Sulawesi,18-25,P,UMKM/Wirausaha,0,19.0,2,0.229,0,0.773,72.0,20000.0,4,3.91,0.226,7490000.0,0.527,7,1
CUST111430,Jabodetabek,46-55,L,UMKM/Wirausaha,0,70.0,3,0.588,0,0.665,163.0,47000.0,6,4.22,0.097,7460000.0,0.535,2,0
CUST111431,Jabodetabek,18-25,L,Karyawan Formal,0,49.0,5,0.378,0,0.764,50.0,39000.0,5,4.73,0.058,970000.0,0.179,0,0
CUST111432,Kalimantan,56+,L,Karyawan Formal,1,0.0,0,0.445,,1.0,48.0,42000.0,5,4.55,0.022,560000.0,0.395,0,0
CUST111433,Sulawesi,36-45,L,Pekerja Informal/Gig,0,35.0,2,0.336,0,0.788,79.0,140000.0,6,3.83,0.015,1700000.0,0.09,0,0
CUST111434,Sumatra,36-45,P,Karyawan Formal,0,41.0,1,0.466,1,0.736,70.0,21000.0,8,4.35,0.001,1620000.0,0.303,1,0
CUST111435,Sumatra,18-25,P,UMKM/Wirausaha,0,48.0,1,0.164,1,0.974,64.0,31000.0,8,4.37,0.095,24440000.0,0.435,3,0
CUST111436,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,64.0,0,0.318,0,0.89,141.0,16000.0,5,4.49,0.042,1540000.0,0.251,1,0
CUST111437,Jabodetabek,26-35,L,Karyawan Formal,1,0.0,0,0.378,,0.654,47.0,68000.0,5,4.16,0.023,3990000.0,0.361,1,0
CUST111438,Kalimantan,36-45,P,Karyawan Formal,0,69.0,4,0.27,0,0.472,117.0,18000.0,4,5.0,0.023,2620000.0,0.173,0,0
CUST111439,Sulawesi,36-45,P,Karyawan Formal,0,88.0,0,0.498,1,0.402,92.0,24000.0,4,4.39,0.014,5210000.0,0.195,1,0
CUST111440,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.681,,0.862,47.0,35000.0,1,3.51,0.159,2010000.0,0.246,1,0
CUST111441,Jabodetabek,26-35,L,Karyawan Formal,0,38.0,2,0.487,0,1.0,40.0,47000.0,4,5.0,0.203,1420000.0,0.079,1,0
CUST111442,Jabodetabek,56+,P,UMKM/Wirausaha,1,0.0,0,0.342,,0.674,72.0,38000.0,5,5.0,0.131,2160000.0,0.822,2,0
CUST111443,Jabodetabek,26-35,P,Karyawan Formal,0,118.0,2,0.28,0,0.184,200.0,58000.0,1,5.0,0.028,1330000.0,0.161,0,0
CUST111444,Jawa Non-Jabodetabek,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.022,,0.956,68.0,66000.0,1,4.63,0.051,1300000.0,0.082,1,0
CUST111445,Jabodetabek,26-35,L,Karyawan Formal,1,0.0,0,0.209,,0.771,143.0,53000.0,5,5.0,0.041,1510000.0,0.147,2,0
